audio_file_path,track,psalm_number,section_number,verse_number,section_title,part_number,text
audio/st-pauls-scott/disc06/track04/segment013.flac,04,72,1,7,"Deus, judicium",1,In his time shall the righteous flourish
audio/st-pauls-scott/disc06/track04/segment014.flac,04,72,1,7,"Deus, judicium",2,"yea, and abundance of peace, so long as the moon endureth."
audio/st-pauls-scott/disc06/track04/segment015.flac,04,72,1,8,"Deus, judicium",1,His dominion shall be also from the one sea to the other
audio/st-pauls-scott/disc06/track04/segment016.flac,04,72,1,8,"Deus, judicium",2,and from the flood unto the world's end.
audio/st-pauls-scott/disc06/track04/segment017.flac,04,72,1,9,"Deus, judicium",1,They that dwell in the wilderness shall kneel before him
audio/st-pauls-scott/disc06/track04/segment018.flac,04,72,1,9,"Deus, judicium",2,his enemies shall lick the dust.
audio/st-pauls-scott/disc06/track04/segment019.flac,04,72,1,10,"Deus, judicium",1,The kings of Tharsis and of the isles shall give presents
audio/st-pauls-scott/disc06/track04/segment020.flac,04,72,1,10,"Deus, judicium",2,the kings of Arabia and Saba shall bring gifts.
audio/st-pauls-scott/disc06/track04/segment021.flac,04,72,1,11,"Deus, judicium",1,All kings shall fall down before him
audio/st-pauls-scott/disc06/track04/segment022.flac,04,72,1,11,"Deus, judicium",2,all nations shall do him service.
audio/st-pauls-scott/disc06/track04/segment023.flac,04,72,1,12,"Deus, judicium",1,For he shall deliver the poor when he crieth
audio/st-pauls-scott/disc06/track04/segment024.flac,04,72,1,12,"Deus, judicium",2,"the needy also, and him that hath no helper."
audio/st-pauls-scott/disc06/track04/segment025.flac,04,72,1,13,"Deus, judicium",1,He shall be favourable to the simple and needy
audio/st-pauls-scott/disc06/track04/segment026.flac,04,72,1,13,"Deus, judicium",2,and shall preserve the souls of the poor.
audio/st-pauls-scott/disc06/track04/segment027.flac,04,72,1,14,"Deus, judicium",1,He shall deliver their souls from falsehood and wrong
audio/st-pauls-scott/disc06/track04/segment028.flac,04,72,1,14,"Deus, judicium",2,and dear shall their blood be in his sight.
audio/st-pauls-scott/disc06/track04/segment029.flac,04,72,1,15,"Deus, judicium",1,"He shall live, and unto him shall be given of the gold of Arabia"
audio/st-pauls-scott/disc06/track04/segment030.flac,04,72,1,15,"Deus, judicium",2,"prayer shall be made ever unto him, and daily shall he be praised."
audio/st-pauls-scott/disc06/track04/segment031.flac,04,72,1,16,"Deus, judicium",1,"There shall be an heap of corn in the earth, high upon the hills"
audio/st-pauls-scott/disc06/track04/segment032.flac,04,72,1,16,"Deus, judicium",2,"his fruit shall shake like Libanus, and shall be green in the city like grass upon the earth."
audio/st-pauls-scott/disc06/track04/segment033.flac,04,72,1,17,"Deus, judicium",1,His Name shall endure for ever; his Name shall remain under the sun among the posterities
audio/st-pauls-scott/disc06/track04/segment034.flac,04,72,1,17,"Deus, judicium",2,which shall be blessed through him; and all the heathen shall praise him.
audio/st-pauls-scott/disc06/track04/segment035.flac,04,72,1,18,"Deus, judicium",1,"Blessed be the Lord God, even the God of Israel"
audio/st-pauls-scott/disc06/track04/segment036.flac,04,72,1,18,"Deus, judicium",2,which only doeth wondrous things;
audio/st-pauls-scott/disc06/track04/segment037.flac,04,72,1,19,"Deus, judicium",1,And blessed be the Name of his majesty for ever
audio/st-pauls-scott/disc06/track04/segment038.flac,04,72,1,19,"Deus, judicium",2,"and all the earth shall be filled with his majesty. Amen, Amen."
audio/st-pauls-scott/disc06/track04/segment039.flac,04,72,,,Doxology,1,Glory be to the Father
audio/st-pauls-scott/disc06/track04/segment040.flac,04,72,,,Doxology,2,"and to the Son, and to the Holy Ghost"
audio/st-pauls-scott/disc06/track04/segment041.flac,04,72,,,Doxology,1,"As it was in the beginning, is now, and ever shall be"
audio/st-pauls-scott/disc06/track04/segment042.flac,04,72,,,Doxology,2,world without end. Amen.
audio/st-pauls-scott/disc06/track04/segment043.flac,04,72,,,Doxology,2,
audio/st-pauls-scott/disc06/track05/segment000.flac,05,73,1,1,Quam bonus Israel!,1,
audio/st-pauls-scott/disc06/track05/segment001.flac,05,73,1,1,Quam bonus Israel!,1,TRULY God is loving unto Israel
audio/st-pauls-scott/disc06/track05/segment002.flac,05,73,1,1,Quam bonus Israel!,2,even unto such as are of a clean heart.
audio/st-pauls-scott/disc06/track05/segment003.flac,05,73,1,2,Quam bonus Israel!,1,"Nevertheless, my feet were almost gone"
audio/st-pauls-scott/disc06/track05/segment004.flac,05,73,1,2,Quam bonus Israel!,2,my treadings had well-nigh slipt.
audio/st-pauls-scott/disc06/track05/segment005.flac,05,73,1,3,Quam bonus Israel!,1,And why? I was grieved at the wicked
audio/st-pauls-scott/disc06/track05/segment006.flac,05,73,1,3,Quam bonus Israel!,2,I do also see the ungodly in such prosperity.
audio/st-pauls-scott/disc06/track05/segment007.flac,05,73,1,4,Quam bonus Israel!,1,For they are in no peril of death
audio/st-pauls-scott/disc06/track05/segment008.flac,05,73,1,4,Quam bonus Israel!,2,but are lusty and strong.
audio/st-pauls-scott/disc06/track05/segment009.flac,05,73,1,5,Quam bonus Israel!,1,They come in no misfortune like other folk
audio/st-pauls-scott/disc06/track05/segment010.flac,05,73,1,5,Quam bonus Israel!,2,neither are they plagued like other men.
audio/st-pauls-scott/disc06/track05/segment011.flac,05,73,1,6,Quam bonus Israel!,1,And this is the cause that they are so holden with pride
audio/st-pauls-scott/disc06/track05/segment012.flac,05,73,1,6,Quam bonus Israel!,2,and overwhelmed with cruelty.
audio/st-pauls-scott/disc06/track05/segment013.flac,05,73,1,7,Quam bonus Israel!,1,Their eyes swell with fatness
audio/st-pauls-scott/disc06/track05/segment014.flac,05,73,1,7,Quam bonus Israel!,2,and they do even what they lust.
audio/st-pauls-scott/disc06/track05/segment015.flac,05,73,1,8,Quam bonus Israel!,1,"They corrupt other, and speak of wicked blasphemy"
audio/st-pauls-scott/disc06/track05/segment016.flac,05,73,1,8,Quam bonus Israel!,2,their talking is against the most High.
audio/st-pauls-scott/disc06/track05/segment017.flac,05,73,1,9,Quam bonus Israel!,1,For they stretch forth their mouth unto the heaven
audio/st-pauls-scott/disc06/track05/segment018.flac,05,73,1,9,Quam bonus Israel!,2,and their tongue goeth through the world.
audio/st-pauls-scott/disc06/track05/segment019.flac,05,73,1,10,Quam bonus Israel!,1,Therefore fall the people unto them
audio/st-pauls-scott/disc06/track05/segment020.flac,05,73,1,10,Quam bonus Israel!,2,and thereout suck they no small advantage.
audio/st-pauls-scott/disc06/track05/segment021.flac,05,73,1,11,Quam bonus Israel!,1,"Tush, say they, how should God perceive it"
audio/st-pauls-scott/disc06/track05/segment022.flac,05,73,1,11,Quam bonus Israel!,2,is there knowledge in the most High?
audio/st-pauls-scott/disc06/track05/segment023.flac,05,73,1,12,Quam bonus Israel!,1,"Lo, these are the ungodly, these prosper in the world, and these have riches in possession"
audio/st-pauls-scott/disc06/track05/segment024.flac,05,73,1,12,Quam bonus Israel!,2,"and I said, Then have I cleansed my heart in vain, and washed mine hands in innocency."
audio/st-pauls-scott/disc06/track05/segment025.flac,05,73,1,13,Quam bonus Israel!,1,All the day long have I been punished
audio/st-pauls-scott/disc06/track05/segment026.flac,05,73,1,13,Quam bonus Israel!,2,and chastened every morning.
audio/st-pauls-scott/disc06/track05/segment027.flac,05,73,1,14,Quam bonus Israel!,1,"Yea, and I had almost said even as they"
audio/st-pauls-scott/disc06/track05/segment028.flac,05,73,1,14,Quam bonus Israel!,2,"but lo, then I should have condemned the generation of thy children."
audio/st-pauls-scott/disc06/track05/segment029.flac,05,73,1,15,Quam bonus Israel!,1,Then thought I to understand this
audio/st-pauls-scott/disc06/track05/segment030.flac,05,73,1,15,Quam bonus Israel!,2,"but it was too hard for me,"
audio/st-pauls-scott/disc06/track05/segment031.flac,05,73,1,16,Quam bonus Israel!,1,Until I went into the sanctuary of God
audio/st-pauls-scott/disc06/track05/segment032.flac,05,73,1,16,Quam bonus Israel!,2,then understood I the end of these men;
audio/st-pauls-scott/disc06/track05/segment033.flac,05,73,1,17,Quam bonus Israel!,1,"Namely, how thou dost set them in slippery places"
audio/st-pauls-scott/disc06/track05/segment034.flac,05,73,1,17,Quam bonus Israel!,2,"and castest them down, and destroyest them."
audio/st-pauls-scott/disc06/track05/segment035.flac,05,73,1,18,Quam bonus Israel!,1,O how suddenly do they consume
audio/st-pauls-scott/disc06/track05/segment036.flac,05,73,1,18,Quam bonus Israel!,2,"perish, and come to a fearful end!"
audio/st-pauls-scott/disc06/track05/segment037.flac,05,73,1,19,Quam bonus Israel!,1,"Yea, even like as a dream when one awaketh"
audio/st-pauls-scott/disc06/track05/segment038.flac,05,73,1,19,Quam bonus Israel!,2,so shalt thou make their image to vanish out of the city.
audio/st-pauls-scott/disc06/track05/segment039.flac,05,73,1,20,Quam bonus Israel!,1,Thus my heart was grieved
audio/st-pauls-scott/disc06/track05/segment040.flac,05,73,1,20,Quam bonus Israel!,2,and it went even through my reins.
audio/st-pauls-scott/disc06/track05/segment041.flac,05,73,1,21,Quam bonus Israel!,1,"So foolish was I, and ignorant"
audio/st-pauls-scott/disc06/track05/segment042.flac,05,73,1,21,Quam bonus Israel!,2,even as it were a beast before thee.
audio/st-pauls-scott/disc06/track05/segment043.flac,05,73,1,22,Quam bonus Israel!,1,"Nevertheless, I am alway by thee"
audio/st-pauls-scott/disc06/track05/segment044.flac,05,73,1,22,Quam bonus Israel!,2,for thou hast holden me by my right hand.
audio/st-pauls-scott/disc06/track05/segment045.flac,05,73,1,23,Quam bonus Israel!,1,Thou shalt guide me with thy counsel
audio/st-pauls-scott/disc06/track05/segment046.flac,05,73,1,23,Quam bonus Israel!,2,and after that receive me with glory.
audio/st-pauls-scott/disc06/track05/segment047.flac,05,73,1,24,Quam bonus Israel!,1,Whom have I in heaven but thee
audio/st-pauls-scott/disc06/track05/segment048.flac,05,73,1,24,Quam bonus Israel!,2,and there is none upon earth that I desire in comparison of thee.
audio/st-pauls-scott/disc06/track05/segment049.flac,05,73,1,25,Quam bonus Israel!,1,My flesh and my heart faileth
audio/st-pauls-scott/disc06/track05/segment050.flac,05,73,1,25,Quam bonus Israel!,2,"but God is the strength of my heart, and my portion for ever."
audio/st-pauls-scott/disc06/track05/segment051.flac,05,73,1,26,Quam bonus Israel!,1,"For lo, they that forsake thee shall perish"
audio/st-pauls-scott/disc06/track05/segment052.flac,05,73,1,26,Quam bonus Israel!,2,thou hast destroyed all them that commit fornication against thee.
audio/st-pauls-scott/disc06/track05/segment053.flac,05,73,1,27,Quam bonus Israel!,1,"But it is good for me to hold me fast by God, to put my trust in the Lord God"
audio/st-pauls-scott/disc06/track05/segment054.flac,05,73,1,27,Quam bonus Israel!,2,and to speak of all thy works in the gates of the daughter of Sion.
audio/st-pauls-scott/disc06/track05/segment055.flac,05,73,,,Doxology,1,Glory be to the Father
audio/st-pauls-scott/disc06/track05/segment056.flac,05,73,,,Doxology,2,"and to the Son, and to the Holy Ghost"
audio/st-pauls-scott/disc06/track05/segment057.flac,05,73,,,Doxology,1,"As it was in the beginning, is now, and ever shall be"
audio/st-pauls-scott/disc06/track05/segment058.flac,05,73,,,Doxology,2,world without end. Amen.
audio/st-pauls-scott/disc06/track05/segment059.flac,05,73,,,Doxology,2,
audio/st-pauls-scott/disc06/track06/segment000.flac,06,74,1,1,"Ut quid, Deus?",1,
audio/st-pauls-scott/disc06/track06/segment001.flac,06,74,1,1,"Ut quid, Deus?",1,"O GOD, wherefore art thou absent from us so long"
audio/st-pauls-scott/disc06/track06/segment002.flac,06,74,1,1,"Ut quid, Deus?",2,why is thy wrath so hot against the sheep of thy pasture?
audio/st-pauls-scott/disc06/track06/segment003.flac,06,74,1,2,"Ut quid, Deus?",1,O think upon thy congregation
audio/st-pauls-scott/disc06/track06/segment004.flac,06,74,1,2,"Ut quid, Deus?",2,whom thou hast purchased and redeemed of old.
audio/st-pauls-scott/disc06/track06/segment005.flac,06,74,1,3,"Ut quid, Deus?",1,Think upon the tribe of thine inheritance
audio/st-pauls-scott/disc06/track06/segment006.flac,06,74,1,3,"Ut quid, Deus?",2,"and mount Sion, wherein thou hast dwelt."
audio/st-pauls-scott/disc06/track06/segment007.flac,06,74,1,4,"Ut quid, Deus?",1,"Lift up thy feet, that thou mayest utterly destroy every enemy"
audio/st-pauls-scott/disc06/track06/segment008.flac,06,74,1,4,"Ut quid, Deus?",2,which hath done evil in thy sanctuary.
audio/st-pauls-scott/disc06/track06/segment009.flac,06,74,1,5,"Ut quid, Deus?",1,Thine adversaries roar in the midst of thy congregations
audio/st-pauls-scott/disc06/track06/segment010.flac,06,74,1,5,"Ut quid, Deus?",2,and set up their banners for tokens.
audio/st-pauls-scott/disc06/track06/segment011.flac,06,74,1,6,"Ut quid, Deus?",1,He that hewed timber afore out of the thick trees
audio/st-pauls-scott/disc06/track06/segment012.flac,06,74,1,6,"Ut quid, Deus?",2,was known to bring it to an excellent work.
audio/st-pauls-scott/disc06/track06/segment013.flac,06,74,1,7,"Ut quid, Deus?",1,But now they break down all the carved work thereof
audio/st-pauls-scott/disc06/track06/segment014.flac,06,74,1,7,"Ut quid, Deus?",2,with axes and hammers.
audio/st-pauls-scott/disc06/track06/segment015.flac,06,74,1,8,"Ut quid, Deus?",1,They have set fire upon thy holy places
audio/st-pauls-scott/disc06/track06/segment016.flac,06,74,1,8,"Ut quid, Deus?",2,"and have defiled the dwelling-place of thy Name, even unto the ground."
audio/st-pauls-scott/disc06/track06/segment017.flac,06,74,1,9,"Ut quid, Deus?",1,"Yea, they said in their hearts, Let us make havock of them altogether"
audio/st-pauls-scott/disc06/track06/segment018.flac,06,74,1,9,"Ut quid, Deus?",2,thus have they burnt up all the houses of God in the land.
audio/st-pauls-scott/disc06/track06/segment019.flac,06,74,1,10,"Ut quid, Deus?",1,"We see not our tokens, there is not one prophet more"
audio/st-pauls-scott/disc06/track06/segment020.flac,06,74,1,10,"Ut quid, Deus?",2,"no, not one is there among us, that understandeth any more."
audio/st-pauls-scott/disc06/track06/segment021.flac,06,74,1,11,"Ut quid, Deus?",1,"O God, how long shall the adversary do this dishonour"
audio/st-pauls-scott/disc06/track06/segment022.flac,06,74,1,11,"Ut quid, Deus?",2,"how long shall the enemy blaspheme thy Name, for ever?"
audio/st-pauls-scott/disc06/track06/segment023.flac,06,74,1,12,"Ut quid, Deus?",1,Why withdrawest thou thy hand
audio/st-pauls-scott/disc06/track06/segment024.flac,06,74,1,12,"Ut quid, Deus?",2,why pluckest thou not thy right hand out of thy bosom to consume the enemy?
audio/st-pauls-scott/disc06/track06/segment025.flac,06,74,1,13,"Ut quid, Deus?",1,For God is my King of old
audio/st-pauls-scott/disc06/track06/segment026.flac,06,74,1,13,"Ut quid, Deus?",2,the help that is done upon earth he doeth it himself.
audio/st-pauls-scott/disc06/track06/segment027.flac,06,74,1,14,"Ut quid, Deus?",1,Thou didst divide the sea through thy power
audio/st-pauls-scott/disc06/track06/segment028.flac,06,74,1,14,"Ut quid, Deus?",2,thou brakest the heads of the dragons in the waters.
audio/st-pauls-scott/disc06/track06/segment029.flac,06,74,1,15,"Ut quid, Deus?",1,Thou smotest the heads of Leviathan in pieces
audio/st-pauls-scott/disc06/track06/segment030.flac,06,74,1,15,"Ut quid, Deus?",2,and gavest him to be meat for the people in the wilderness.
audio/st-pauls-scott/disc06/track06/segment031.flac,06,74,1,16,"Ut quid, Deus?",1,Thou broughtest out fountains and waters out of the hard rocks
audio/st-pauls-scott/disc06/track06/segment032.flac,06,74,1,16,"Ut quid, Deus?",2,thou driedst up mighty waters.
audio/st-pauls-scott/disc06/track06/segment033.flac,06,74,1,17,"Ut quid, Deus?",1,"The day is thine, and the night is thine"
audio/st-pauls-scott/disc06/track06/segment034.flac,06,74,1,17,"Ut quid, Deus?",2,thou hast prepared the light and the sun.
audio/st-pauls-scott/disc06/track06/segment035.flac,06,74,1,18,"Ut quid, Deus?",1,Thou hast set all the borders of the earth
audio/st-pauls-scott/disc06/track06/segment036.flac,06,74,1,18,"Ut quid, Deus?",2,thou hast made summer and winter.
audio/st-pauls-scott/disc06/track06/segment037.flac,06,74,1,19,"Ut quid, Deus?",1,"Remember this, O Lord, how the enemy hath rebuked"
audio/st-pauls-scott/disc06/track06/segment038.flac,06,74,1,19,"Ut quid, Deus?",2,and how the foolish people hath blasphemed thy Name.
audio/st-pauls-scott/disc06/track06/segment039.flac,06,74,1,20,"Ut quid, Deus?",1,O deliver not the soul of thy turtle-dove unto the multitude of the enemies
audio/st-pauls-scott/disc06/track06/segment040.flac,06,74,1,20,"Ut quid, Deus?",2,and forget not the congregation of the poor for ever.
audio/st-pauls-scott/disc06/track06/segment041.flac,06,74,1,21,"Ut quid, Deus?",1,Look upon the covenant
audio/st-pauls-scott/disc06/track06/segment042.flac,06,74,1,21,"Ut quid, Deus?",2,for all the earth is full of darkness and cruel habitations.
audio/st-pauls-scott/disc06/track06/segment043.flac,06,74,1,22,"Ut quid, Deus?",1,O let not the simple go away ashamed
audio/st-pauls-scott/disc06/track06/segment044.flac,06,74,1,22,"Ut quid, Deus?",2,but let the poor and needy give praise unto thy Name.
audio/st-pauls-scott/disc06/track06/segment045.flac,06,74,1,23,"Ut quid, Deus?",1,"Arise, O God, maintain thine own cause"
audio/st-pauls-scott/disc06/track06/segment046.flac,06,74,1,23,"Ut quid, Deus?",2,remember how the foolish man blasphemeth thee daily.
audio/st-pauls-scott/disc06/track06/segment047.flac,06,74,1,24,"Ut quid, Deus?",1,Forget not the voice of thine enemies
audio/st-pauls-scott/disc06/track06/segment048.flac,06,74,1,24,"Ut quid, Deus?",2,the presumption of them that hate thee increaseth ever more and more.
audio/st-pauls-scott/disc06/track06/segment049.flac,06,74,,,Doxology,1,Glory be to the Father
audio/st-pauls-scott/disc06/track06/segment050.flac,06,74,,,Doxology,2,"and to the Son, and to the Holy Ghost"
audio/st-pauls-scott/disc06/track06/segment051.flac,06,74,,,Doxology,1,"As it was in the beginning, is now, and ever shall be"
audio/st-pauls-scott/disc06/track06/segment052.flac,06,74,,,Doxology,2,world without end. Amen.
audio/st-pauls-scott/disc06/track06/segment053.flac,06,74,,,Doxology,2,
audio/st-pauls-scott/disc06/track07/segment000.flac,07,75,1,1,Confitebimur tibi,1,
audio/st-pauls-scott/disc06/track07/segment001.flac,07,75,1,1,Confitebimur tibi,1,"UNTO thee, O God, do we give thanks"
audio/st-pauls-scott/disc06/track07/segment002.flac,07,75,1,1,Confitebimur tibi,2,"yea, unto thee do we give thanks."
audio/st-pauls-scott/disc06/track07/segment003.flac,07,75,1,2,Confitebimur tibi,1,Thy Name also is so nigh
audio/st-pauls-scott/disc06/track07/segment004.flac,07,75,1,2,Confitebimur tibi,2,and that do thy wondrous works declare.
audio/st-pauls-scott/disc06/track07/segment005.flac,07,75,1,3,Confitebimur tibi,1,When I receive the congregation
audio/st-pauls-scott/disc06/track07/segment006.flac,07,75,1,3,Confitebimur tibi,2,I shall judge according unto right.
audio/st-pauls-scott/disc06/track07/segment007.flac,07,75,1,4,Confitebimur tibi,1,"The earth is weak, and all the inhabiters thereof"
audio/st-pauls-scott/disc06/track07/segment008.flac,07,75,1,4,Confitebimur tibi,2,I bear up the pillars of it.
audio/st-pauls-scott/disc06/track07/segment009.flac,07,75,1,5,Confitebimur tibi,1,"I said unto the fools, Deal not so madly"
audio/st-pauls-scott/disc06/track07/segment010.flac,07,75,1,5,Confitebimur tibi,2,"and to the ungodly, Set not up your horn."
audio/st-pauls-scott/disc06/track07/segment011.flac,07,75,1,6,Confitebimur tibi,1,Set not up your horn on high
audio/st-pauls-scott/disc06/track07/segment012.flac,07,75,1,6,Confitebimur tibi,2,and speak not with a stiff neck.
audio/st-pauls-scott/disc06/track07/segment013.flac,07,75,1,7,Confitebimur tibi,1,"For promotion cometh neither from the east, nor from the west"
audio/st-pauls-scott/disc06/track07/segment014.flac,07,75,1,7,Confitebimur tibi,2,nor yet from the south.
audio/st-pauls-scott/disc06/track07/segment015.flac,07,75,1,8,Confitebimur tibi,1,And why? God is the Judge
audio/st-pauls-scott/disc06/track07/segment016.flac,07,75,1,8,Confitebimur tibi,2,"he putteth down one, and setteth up another."
audio/st-pauls-scott/disc06/track07/segment017.flac,07,75,1,9,Confitebimur tibi,1,"For in the hand of the Lord there is a cup, and the wine is red"
audio/st-pauls-scott/disc06/track07/segment018.flac,07,75,1,9,Confitebimur tibi,2,"it is full mixed, and he poureth out of the same."
audio/st-pauls-scott/disc06/track07/segment019.flac,07,75,1,10,Confitebimur tibi,1,As for the dregs thereof
audio/st-pauls-scott/disc06/track07/segment020.flac,07,75,1,10,Confitebimur tibi,2,"all the ungodly of the earth shall drink them, and suck them out."
audio/st-pauls-scott/disc06/track07/segment021.flac,07,75,1,11,Confitebimur tibi,1,But I will talk of the God of Jacob
audio/st-pauls-scott/disc06/track07/segment022.flac,07,75,1,11,Confitebimur tibi,2,and praise him for ever.
audio/st-pauls-scott/disc06/track07/segment023.flac,07,75,1,12,Confitebimur tibi,1,All the horns of the ungodly also will I break
audio/st-pauls-scott/disc06/track07/segment024.flac,07,75,1,12,Confitebimur tibi,2,and the horns of the righteous shall be exalted.
audio/st-pauls-scott/disc06/track07/segment025.flac,07,75,,,Doxology,1,Glory be to the Father
audio/st-pauls-scott/disc06/track07/segment026.flac,07,75,,,Doxology,2,"and to the Son, and to the Holy Ghost"
audio/st-pauls-scott/disc06/track07/segment027.flac,07,75,,,Doxology,1,"As it was in the beginning, is now, and ever shall be"
audio/st-pauls-scott/disc06/track07/segment028.flac,07,75,,,Doxology,2,world without end. Amen.
audio/st-pauls-scott/disc06/track07/segment029.flac,07,75,,,Doxology,2,
audio/st-pauls-scott/disc06/track08/segment000.flac,08,76,1,1,Notus in Judaea,1,
audio/st-pauls-scott/disc06/track08/segment001.flac,08,76,1,1,Notus in Judaea,1,IN Jewry is God known
audio/st-pauls-scott/disc06/track08/segment002.flac,08,76,1,1,Notus in Judaea,2,his Name is great in Israel.
audio/st-pauls-scott/disc06/track08/segment003.flac,08,76,1,2,Notus in Judaea,1,At Salem is his tabernacle
audio/st-pauls-scott/disc06/track08/segment004.flac,08,76,1,2,Notus in Judaea,2,and his dwelling in Sion.
audio/st-pauls-scott/disc06/track08/segment005.flac,08,76,1,3,Notus in Judaea,1,There brake he the arrows of the bow
audio/st-pauls-scott/disc06/track08/segment006.flac,08,76,1,3,Notus in Judaea,2,"the shield, the sword, and the battle."
audio/st-pauls-scott/disc06/track08/segment007.flac,08,76,1,4,Notus in Judaea,1,Thou art of more honour and might
audio/st-pauls-scott/disc06/track08/segment008.flac,08,76,1,4,Notus in Judaea,2,than the hills of the robbers.
audio/st-pauls-scott/disc06/track08/segment009.flac,08,76,1,5,Notus in Judaea,1,"The proud are robbed, they have slept their sleep"
audio/st-pauls-scott/disc06/track08/segment010.flac,08,76,1,5,Notus in Judaea,2,and all the men whose hands were mighty have found nothing.
audio/st-pauls-scott/disc06/track08/segment011.flac,08,76,1,6,Notus in Judaea,1,"At thy rebuke, O God of Jacob"
audio/st-pauls-scott/disc06/track08/segment012.flac,08,76,1,6,Notus in Judaea,2,both the chariot and horse are fallen.
audio/st-pauls-scott/disc06/track08/segment013.flac,08,76,1,7,Notus in Judaea,1,"Thou, even thou art to be feared"
audio/st-pauls-scott/disc06/track08/segment014.flac,08,76,1,7,Notus in Judaea,2,and who may stand in thy sight when thou art angry?
audio/st-pauls-scott/disc06/track08/segment015.flac,08,76,1,8,Notus in Judaea,1,Thou didst cause thy judgement to be heard from heaven
audio/st-pauls-scott/disc06/track08/segment016.flac,08,76,1,8,Notus in Judaea,2,"the earth trembled, and was still;"
audio/st-pauls-scott/disc06/track08/segment017.flac,08,76,1,9,Notus in Judaea,1,When God arose to judgement
audio/st-pauls-scott/disc06/track08/segment018.flac,08,76,1,9,Notus in Judaea,2,and to help all the meek upon earth.
audio/st-pauls-scott/disc06/track08/segment019.flac,08,76,1,10,Notus in Judaea,1,The fierceness of man shall turn to thy praise
audio/st-pauls-scott/disc06/track08/segment020.flac,08,76,1,10,Notus in Judaea,2,and the fierceness of them shalt thou refrain.
audio/st-pauls-scott/disc06/track08/segment021.flac,08,76,1,11,Notus in Judaea,1,"Promise unto the Lord your God, and keep it, all ye that are round about him"
audio/st-pauls-scott/disc06/track08/segment022.flac,08,76,1,11,Notus in Judaea,2,bring presents unto him that ought to be feared.
audio/st-pauls-scott/disc06/track08/segment023.flac,08,76,1,12,Notus in Judaea,1,He shall refrain the spirit of princes
audio/st-pauls-scott/disc06/track08/segment024.flac,08,76,1,12,Notus in Judaea,2,and is wonderful among the kings of the earth.
audio/st-pauls-scott/disc06/track08/segment025.flac,08,76,,,Doxology,1,Glory be to the Father
audio/st-pauls-scott/disc06/track08/segment026.flac,08,76,,,Doxology,2,"and to the Son, and to the Holy Ghost"
audio/st-pauls-scott/disc06/track08/segment027.flac,08,76,,,Doxology,1,"As it was in the beginning, is now, and ever shall be"
audio/st-pauls-scott/disc06/track08/segment028.flac,08,76,,,Doxology,2,world without end. Amen.
audio/st-pauls-scott/disc06/track08/segment029.flac,08,76,,,Doxology,2,
audio/st-pauls-scott/disc06/track09/segment000.flac,09,77,1,1,Voce mea ad Dominum,1,
audio/st-pauls-scott/disc06/track09/segment001.flac,09,77,1,1,Voce mea ad Dominum,1,I WILL cry unto God with my voice
audio/st-pauls-scott/disc06/track09/segment002.flac,09,77,1,1,Voce mea ad Dominum,2,"even unto God will I cry with my voice, and he shall hearken unto me."
audio/st-pauls-scott/disc06/track09/segment003.flac,09,77,1,2,Voce mea ad Dominum,1,In the time of my trouble I sought the Lord
audio/st-pauls-scott/disc06/track09/segment004.flac,09,77,1,2,Voce mea ad Dominum,2,my sore ran and ceased not in the night-season; my soul refused comfort.
audio/st-pauls-scott/disc06/track09/segment005.flac,09,77,1,3,Voce mea ad Dominum,1,"When I am in heaviness, I will think upon God"
audio/st-pauls-scott/disc06/track09/segment006.flac,09,77,1,3,Voce mea ad Dominum,2,"when my heart is vexed, I will complain."
audio/st-pauls-scott/disc06/track09/segment007.flac,09,77,1,4,Voce mea ad Dominum,1,Thou holdest mine eyes waking
audio/st-pauls-scott/disc06/track09/segment008.flac,09,77,1,4,Voce mea ad Dominum,2,"I am so feeble, that I cannot speak."
audio/st-pauls-scott/disc06/track09/segment009.flac,09,77,1,5,Voce mea ad Dominum,1,I have considered the days of old
audio/st-pauls-scott/disc06/track09/segment010.flac,09,77,1,5,Voce mea ad Dominum,2,and the years that are past.
audio/st-pauls-scott/disc06/track09/segment011.flac,09,77,1,6,Voce mea ad Dominum,1,I call to remembrance my song
audio/st-pauls-scott/disc06/track09/segment012.flac,09,77,1,6,Voce mea ad Dominum,2,"and in the night I commune with mine own heart, and search out my spirits."
audio/st-pauls-scott/disc06/track09/segment013.flac,09,77,1,7,Voce mea ad Dominum,1,Will the Lord absent himself for ever
audio/st-pauls-scott/disc06/track09/segment014.flac,09,77,1,7,Voce mea ad Dominum,2,and will he be no more intreated?
audio/st-pauls-scott/disc06/track09/segment015.flac,09,77,1,8,Voce mea ad Dominum,1,Is his mercy clean gone for ever
audio/st-pauls-scott/disc06/track09/segment016.flac,09,77,1,8,Voce mea ad Dominum,2,and is his promise come utterly to an end for evermore?
audio/st-pauls-scott/disc06/track09/segment017.flac,09,77,1,9,Voce mea ad Dominum,1,Hath God forgotten to be gracious
audio/st-pauls-scott/disc06/track09/segment018.flac,09,77,1,9,Voce mea ad Dominum,2,and will he shut up his loving-kindness in displeasure?
audio/st-pauls-scott/disc06/track09/segment019.flac,09,77,1,10,Voce mea ad Dominum,1,"And I said, It is mine own infirmity"
audio/st-pauls-scott/disc06/track09/segment020.flac,09,77,1,10,Voce mea ad Dominum,2,but I will remember the years of the right hand of the most Highest.
